match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226353201,5206432848,49,15,1634431215,3759,22,3,0,35,3,1540,6,54,48,False
6226353200,5206416829,49,9,1634431215,2383,22,1,109,0,63,0,1974,54,43,True
6226353116,5206421774,49,1,1634431199,2888,22,3,229,0,63,0,1975,30,62,True
6226353115,5206428145,49,13,1634431194,3587,3,1,167,0,51,0,1796,40,57,True
6226353114,5206420082,49,3,1634431194,2450,22,1,41,51,63,384,1830,45,60,True
6226352504,5206410255,49,2,1634431147,1375,22,1,56,0,63,0,1983,5,32,True
6226352500,5206417271,49,8,1634431147,2545,22,1,116,51,63,260,1846,21,47,True
6226352414,5206416472,49,5,1634431137,2179,22,1,60,63,0,2038,0,48,17,False
6226352403,5206422623,49,19,1634431137,2925,22,1,10,63,3,1956,4,58,42,False
6226352401,5206424832,49,5,1634431132,3237,22,1,249,19,63,4,1828,47,46,True
6226352400,5206413541,49,3,1634431126,1962,22,1,78,0,63,0,1974,23,40,True
6226352319,5206414336,49,15,1634431126,2032,22,1,35,63,0,1974,0,55,34,False
6226352318,5206414407,49,8,1634431122,2062,22,1,10,63,0,2047,0,54,22,False
6226352316,5206415301,49,15,1634431111,2177,22,1,161,0,63,0,1982,27,58,True
6226352313,5206413862,49,10,1634431127,2021,22,3,42,63,0,1974,0,51,25,False
6226352310,5206422893,49,10,1634431121,3074,22,1,119,19,63,4,1974,34,42,True
6226352309,5206412480,49,8,1634431116,1852,22,1,76,63,48,1974,384,36,19,False
6226352308,5206423140,49,17,1634431116,3128,22,1,0,48,63,256,1830,57,55,True
6226352307,5206422860,49,15,1634431106,3071,22,1,166,63,3,2022,6,49,31,False
6226352216,5206420235,49,3,1634431116,2731,22,1,113,63,0,1974,0,44,40,False
6226352215,5206418426,49,14,1634431117,2590,22,1,107,63,0,2022,0,40,28,False
6226352214,5206414378,49,8,1634431116,2067,22,1,248,63,0,2038,0,47,20,False
6226352213,5206414351,49,5,1634431111,2039,22,1,93,63,0,2038,0,41,27,False
6226352212,5206415930,49,8,1634431111,2353,22,1,321,63,51,2038,260,50,35,False
6226352110,5206419840,49,8,1634431111,2767,22,,7,0,63,0,1974,32,55,True
6226352108,5206418282,49,3,1634431096,2647,22,1,101,63,0,1974,0,77,31,False
6226352105,5206417537,49,15,1634431111,2388,22,1,67,63,3,1982,6,44,20,False
6226352104,5206414940,49,15,1634431106,1941,22,1,11,48,63,256,1983,25,26,True
6226352103,5206412802,49,15,1634431106,1902,22,1,76,0,63,0,1974,16,36,True
6226352100,5206422515,49,8,1634431106,3003,22,1,22,0,63,0,1974,50,71,True
6226352013,5206426810,49,5,1634431101,3451,22,1,133,55,3,260,1540,35,62,True
6226352012,5206416580,49,3,1634431101,2513,22,3,68,63,0,1974,0,60,46,False
6226352008,5206412940,49,15,1634431096,1911,22,1,102,63,0,2046,0,68,21,False
6226351918,5206415184,49,8,1634431090,2212,22,1,165,51,63,260,1975,37,39,True
6226351915,5206413397,49,5,1634431075,2011,22,1,0,0,63,0,2047,18,43,True
6226351913,5206415854,49,15,1634431091,2330,22,1,102,0,61,0,1840,31,32,True
6226351601,5206413122,49,15,1634431060,1974,22,1,130,63,0,2038,0,42,24,False
6226351600,5206430015,49,2,1634431060,3906,22,,164,51,0,1926,0,58,47,False
6226351512,5206416847,49,7,1634431054,2601,22,1,55,48,63,384,1846,26,41,True
6226351510,5206411628,49,15,1634431048,1758,22,1,169,48,63,384,2047,28,38,True
