match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6016262901,5039109450,48,2,1622268252,1544,22,1,51,51,63,388,2047,12,37,True
6016262900,5039131553,48,5,1622268251,3186,22,,10,51,51,1924,260,44,41,False
6016262817,5039147448,48,15,1622268256,4123,22,,103,15,51,1572,260,59,39,False
6016262815,5039118350,48,5,1622268252,2090,22,1,186,0,63,0,2046,15,52,True
6016262814,5039114166,48,5,1622268252,1914,22,2,18,3,63,4,1983,23,41,True
6016262812,5039114890,48,15,1622268252,1914,22,1,22,63,3,2038,4,57,14,False
6016262811,5039112258,48,8,1622268247,1751,22,1,142,63,0,2047,0,46,15,False
6016262800,5039114045,48,13,1622268257,1916,22,1,223,63,0,1975,0,47,17,False
6016262714,5039122681,48,5,1622268252,2406,22,3,6,63,51,1956,384,39,50,False
6016262713,5039123743,48,19,1622268247,2509,22,1,14,63,0,1974,0,37,33,False
6016262712,5039116303,48,5,1622268247,1935,22,2,77,48,63,384,1975,28,46,True
6016262710,5039118562,48,9,1622268241,2242,22,1,80,0,63,0,1974,34,51,True
6016262614,5039116031,48,2,1622268242,2010,22,1,78,3,63,4,1974,17,50,True
6016262612,5039112477,48,13,1622268236,1829,3,1,7,63,3,1975,4,32,14,False
6016262610,5039114340,48,5,1622268231,1760,22,3,207,63,0,2047,0,36,11,False
6016262608,5039122186,48,10,1622268216,2420,22,1,6,15,0,1590,0,39,31,False
6016262518,5039103091,48,8,1622268236,1091,22,1,1,16,63,0,2047,0,19,True
6016262516,5039124521,48,25,1622268236,2695,22,,98,51,63,390,1796,35,37,True
6016262514,5039117876,48,8,1622268216,2091,22,3,110,63,48,1846,384,37,32,False
6016262413,5039123149,48,2,1622268232,2586,22,1,3,51,51,262,262,39,59,True
6016262410,5039114535,48,17,1622268231,1943,3,1,31,0,63,0,1974,42,44,True
6016262405,5039111312,48,5,1622268227,1720,22,3,261,0,63,0,1983,26,42,True
6016262402,5039121719,48,7,1622268221,2470,22,2,116,63,3,2036,6,39,27,False
6016262319,5039121881,48,15,1622268221,2471,22,1,202,0,63,0,1828,41,47,True
6016262317,5039123833,48,19,1622268212,2622,22,1,1,3,63,4,1958,26,43,True
6016262308,5039103692,48,5,1622268227,1050,22,2,227,51,63,390,2047,4,20,True
6016262307,5039103111,48,18,1622268227,1096,3,3,230,63,51,2047,452,23,7,False
6016262304,5039136056,48,13,1622268226,3364,3,1,16,48,51,256,1796,38,48,True
6016262302,5039102665,48,3,1622268226,1089,22,3,228,51,63,388,2047,4,15,True
