match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6126359405,5127314523,48,8,1628439169,2211,22,1,71,51,63,262,1974,34,45,True
6126359404,5127323519,48,8,1628439169,2839,22,,126,63,51,1958,6,69,56,False
6126359402,5127300719,48,8,1628439159,1688,22,3,114,0,63,0,1975,30,38,True
6126359319,5127296083,48,8,1628439149,1473,22,3,8,48,63,256,1975,19,42,True
6126359307,5127300619,48,8,1628439174,1676,22,1,71,0,63,0,2047,16,44,True
6126359302,5127333778,48,8,1628439169,3367,22,,0,3,63,4,1959,44,58,True
6126359301,5127308795,48,5,1628439165,2083,22,1,179,63,0,1974,0,31,21,False
6126359208,5127321054,48,9,1628439169,2738,22,,90,63,51,1926,390,50,40,False
6126359206,5127331119,48,5,1628439169,3227,22,,0,49,15,1536,4,42,51,False
6126359205,5127336494,48,5,1628439168,3527,22,,66,63,0,1846,0,65,62,False
6126359204,5127327910,48,8,1628439168,2841,22,,91,51,15,390,566,50,62,True
6126359203,5127312519,48,5,1628439168,2270,22,,170,63,3,1980,4,50,28,False
6126359202,5127309599,48,13,1628439164,2138,3,3,112,0,63,0,2038,23,35,True
6126359200,5127310513,48,15,1628439164,2180,22,3,168,63,48,1830,384,31,24,False
6126359103,5127342354,48,5,1628439165,3450,22,,19,0,31,0,1574,38,50,True
6126359015,5127344603,48,5,1628439154,3842,22,,212,63,51,1796,262,63,59,False
6126359013,5127338011,48,8,1628439159,3622,22,,11,0,51,0,1798,73,57,True
6126359012,5127323396,48,5,1628439158,2858,22,1,131,63,0,1830,0,39,52,False
6126359011,5127304912,48,8,1628439154,1927,22,1,93,48,63,256,2047,25,38,True
6126359010,5127297409,48,15,1628439153,1351,22,3,39,63,51,1983,390,26,15,False
6126358917,5127310729,48,2,1628439158,2175,22,1,306,63,3,2047,4,49,24,False
6126358915,5127307348,48,8,1628439154,1981,22,1,4,63,51,1974,390,36,19,False
6126358914,5127310715,48,13,1628439155,2148,22,1,213,63,3,1974,6,33,19,False
6126358912,5127325066,48,8,1628439154,2872,22,1,10,51,51,388,1540,50,41,True
6126358910,5127314938,48,5,1628439154,2431,22,1,55,63,0,1956,0,30,28,False
6126358907,5127319625,48,5,1628439154,2663,22,,124,63,0,2038,0,51,33,False
6126358612,5127312184,48,5,1628439143,2300,22,,0,0,63,0,1974,33,55,True
6126358611,5127299275,48,8,1628439129,1625,22,1,141,51,63,260,1983,17,41,True
6126358519,5127309651,48,3,1628439139,2185,22,1,188,51,63,384,1975,34,56,True
6126358518,5127312295,48,5,1628439138,2248,22,1,313,16,63,0,1983,30,37,True
6126358515,5127301750,48,15,1628439134,1781,22,1,11,63,0,2047,0,43,4,False
6126358514,5127309212,48,3,1628439134,2136,22,3,131,63,0,1974,0,40,36,False
6126358512,5127322566,48,8,1628439119,2725,22,,135,63,0,1972,0,59,43,False
6126358510,5127308683,48,20,1628439108,2163,3,1,237,0,63,0,1974,26,47,True
6126358501,5127328963,48,13,1628439139,3031,22,,130,63,63,1972,390,38,43,False
6126358417,5127317724,48,3,1628439100,2595,22,3,249,63,16,2036,0,54,34,False
6126358411,5127296759,48,3,1628439134,1556,22,3,56,63,0,2046,0,45,15,False
6126358410,5127315583,48,8,1628439134,2501,22,,23,51,63,260,2046,39,53,True
6126358405,5127324871,48,5,1628439128,2930,22,,190,3,51,6,1796,34,39,True
6126358404,5127316420,48,5,1628439123,2374,22,,83,63,0,2038,0,33,23,False
6126358403,5127309383,48,3,1628439123,2184,22,3,68,63,0,2038,0,38,23,False
6126358402,5127310254,48,15,1628439115,2185,22,1,133,0,63,0,1982,20,47,True
6126358319,5127295655,48,3,1628439129,1510,22,1,165,51,63,260,1983,12,41,True
6126358318,5127308574,48,8,1628439129,2031,22,1,88,63,3,2038,0,44,11,False
6126358317,5127312852,48,8,1628439129,2227,22,,25,0,63,0,1975,24,32,True
6126358208,5127332659,48,5,1628439130,3340,22,2,10,51,0,390,0,40,29,False
6126358206,5127322506,48,20,1628439129,2820,22,,116,51,63,260,1828,51,37,True
6126358204,5127312927,48,20,1628439125,2372,22,1,4,63,0,1958,0,47,30,False
6126358201,5127308257,48,5,1628439125,2094,22,1,222,0,63,0,2046,18,53,True
6126358105,5127343480,48,3,1628439125,3918,22,,7,0,0,0,1024,51,63,True
6126358102,5127316154,48,13,1628439123,2509,22,,85,63,0,1846,0,45,22,False
6126358100,5127311640,48,20,1628439123,2231,22,,39,48,63,384,1846,40,41,True
6126358014,5127304809,48,5,1628439119,1978,22,3,151,63,3,2046,4,29,23,False
6126358004,5127306081,48,3,1628439115,1993,22,1,127,0,63,0,1974,17,37,True
6126357508,5127300430,48,5,1628439099,1643,22,1,65,51,63,260,2047,7,26,True
6126357506,5127308602,48,8,1628439099,2156,22,1,0,3,63,4,1830,26,71,True
6126357502,5127311389,48,5,1628439093,2270,22,,143,51,51,390,388,28,30,True
